0.88963 -2.12982 1.16511 4.53941 5.45573 12.13509 13.53522 24.06930
0.89298 -2.12980 1.16480 4.54439 5.44967 12.15119 13.51852 24.09216
0.89632 -2.12978 1.16449 4.54928 5.44373 12.16729 13.50182 24.11504
0.89967 -2.12976 1.16419 4.55408 5.43792 12.18341 13.48514 24.13792
0.90301 -2.12974 1.16390 4.55880 5.43222 12.19953 13.46847 24.16082
0.90635 -2.12972 1.16362 4.56341 5.42666 12.21567 13.45181 24.18372
0.90970 -2.12971 1.16335 4.56793 5.42123 12.23183 13.43516 24.20664
0.91304 -2.12969 1.16309 4.57235 5.41594 12.24799 13.41852 24.22957
0.91639 -2.12967 1.16284 4.57665 5.41079 12.26416 13.40190 24.25251
0.91973 -2.12966 1.16260 4.58085 5.40578 12.28035 13.38529 24.27546
0.92308 -2.12964 1.16237 4.58493 5.40093 12.29655 13.36869 24.29842
0.92642 -2.12963 1.16215 4.58889 5.39623 12.31276 13.35210 24.32140
0.92977 -2.12961 1.16194 4.59272 5.39169 12.32898 13.33552 24.34439
0.93311 -2.12960 1.16174 4.59642 5.38732 12.34522 13.31896 24.36738
0.93645 -2.12959 1.16155 4.59998 5.38312 12.36146 13.30240 24.39039
0.93980 -2.12958 1.16137 4.60341 5.37908 12.37772 13.28586 24.41341
0.94314 -2.12957 1.16120 4.60669 5.37523 12.39399 13.26933 24.43644
0.94649 -2.12956 1.16104 4.60982 5.37156 12.41027 13.25282 24.45949
0.94983 -2.12955 1.16089 4.61280 5.36808 12.42656 13.23631 24.48254
0.95318 -2.12954 1.16075 4.61563 5.36479 12.44287 13.21982 24.50561
0.95652 -2.12953 1.16062 4.61829 5.36169 12.45918 13.20333 24.52868
0.95987 -2.12952 1.16050 4.62078 5.35880 12.47551 13.18686 24.55177
0.96321 -2.12951 1.16039 4.62310 5.35611 12.49185 13.17041 24.57487
0.96656 -2.12950 1.16029 4.62525 5.35362 12.50820 13.15396 24.59798
0.96990 -2.12950 1.16020 4.62722 5.35135 12.52456 13.13753 24.62111
0.97324 -2.12949 1.16012 4.62901 5.34930 12.54094 13.12110 24.64424
0.97659 -2.12949 1.16005 4.63061 5.34746 12.55732 13.10469 24.66739
0.97993 -2.12948 1.15999 4.63202 5.34585 12.57372 13.08829 24.69054
0.98328 -2.12948 1.15994 4.63325 5.34446 12.59013 13.07191 24.71371
0.98662 -2.12947 1.15990 4.63428 5.34330 12.60655 13.05553 24.73689
0.98997 -2.12947 1.15987 4.63512 5.34236 12.62299 13.03917 24.76008
0.99331 -2.12947 1.15985 4.63576 5.34166 12.63943 13.02282 24.78329
0.99666 -2.12946 1.15984 4.63620 5.34118 12.65588 13.00648 24.80650
1.00000 -2.12946 1.15984 4.63645 5.34094 12.67235 12.99016 24.82972
